Order ID,Order Date,Order Time,Month,Month No,Quarter,Year,Day of Week,Week No,Customer ID,Customer Name,Customer Email,Customer Phone,Customer Age,Customer Gender,Customer Segment,Loyalty Tier,Account Age (Days),Shipping Country,Shipping State,Shipping City,Pincode,Product ID,Product Name,Brand,Main Category,Sub Category,SKU,Product Rating (Avg),Units Ordered,Unit Price (₹),Discount %,Coupon Code,Gross Amount (₹),Discount Amount (₹),Net Revenue (₹),COGS (₹),Gross Profit (₹),Profit Margin %,Shipping Method,Shipping Cost (₹),Warehouse Location,Estimated Delivery Days,Actual Delivery Days,On-Time Delivery,Delivery Status,Return Requested,Return Reason,Refund Amount (₹),Payment Method,Payment Status,EMI Months,Platform,Traffic Source,Campaign Name,Device Type,App/Web,Order Satisfaction,Review Score,Review Text Sentiment,Repeat Customer,Customer Lifetime Orders,Month_Year
EC-2023-02-017594,2023-02-28,15:51:56,February,2,Q1,2023,Tuesday,9,C15776,Raghu Nair,raghu.nair80@gmail.com,+91 8722895948,59,Female,New Customer,Bronze,7,India,Uttar Pradesh,Lucknow,226001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,4,64999,0,NONE,259996,0,259996,129998,129998,50.0,Standard (5-7 days),0,Kolkata WH,5,7,No,Delivered,No,,0,Debit Card,Paid,0,BigBasket,Google Ads,GGL-PMax-2024,Desktop,Web,2.4,2,Neutral,Yes,1,2023-02
EC-2023-09-017598,2023-09-29,16:12:25,September,9,Q3,2023,Friday,39,C29647,Kiran Mishra,kiran.mishra15@gmail.com,+91 9894502880,50,Female,Regular,Silver,1451,India,Gujarat,Rajkot,360001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,1,79900,0,NONE,79900,0,79900,41548,38352,48.0,Free Shipping,0,Bengaluru WH,6,7,No,Delivered,No,,0,Debit Card,Paid,0,Nykaa,YouTube Ads,YT-Brand-Awareness,Tablet,App,4.3,5,Positive,Yes,13,2023-09
EC-2023-10-017599,2023-10-11,23:51:07,October,10,Q4,2023,Wednesday,41,C21469,Uma Chopra,uma.chopra99@gmail.com,+91 7566357657,65,Female,VIP,Diamond,1042,India,Tamil Nadu,Madurai,625001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,4,169900,0,NONE,679600,0,679600,360188,319412,47.0,Next Day,0,Hyderabad WH,2,2,Yes,Delivered,Yes,Product Not as Described,645620,Net Banking,Paid,0,Amazon,Referral,Refer-Earn-50,Mobile,App,1.9,2,Neutral,No,15,2023-10
EC-2022-06-017600,2022-06-26,08:46:37,June,6,Q2,2022,Sunday,25,C48934,Mohan Bose,mohan.bose71@gmail.com,+91 8990913785,23,Female,New Customer,Bronze,705,India,Delhi,Laxmi Nagar,110092,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,1,114900,0,NONE,114900,0,114900,62046,52854,46.0,Express (2-3 days),0,Bengaluru WH,3,3,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,Instagram Ads,IG-Reel-Shop,Mobile,App,2.7,3,Positive,No,18,2022-06
EC-2023-09-017602,2023-09-29,10:16:08,September,9,Q3,2023,Friday,39,C79188,Sunita Dubey,sunita.dubey22@yahoo.com,+91 8741941445,58,Male,New Customer,Gold,451,India,Uttar Pradesh,Kanpur,208001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,1,44990,5,SAVE5,44990,2250,42740,21797,20943,49.0,Standard (5-7 days),0,Mumbai WH,6,6,Yes,Delivered,No,,0,Debit Card,Paid,0,Amazon,Organic Search,SEO-Organic,Desktop,Web,4.7,4,Positive,Yes,21,2023-09
EC-2022-08-017605,2022-08-12,14:14:49,August,8,Q3,2022,Friday,32,C75940,Dhruv Joshi,dhruv.joshi60@gmail.com,+91 7947611565,19,Female,Churned,Bronze,1276,India,Tamil Nadu,Tiruchirappalli,620001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,5,84999,5,SAVE5,424995,21250,403745,205910,197835,49.0,Next Day,0,Hyderabad WH,2,2,Yes,Delivered,No,,0,EMI,Paid,6,Amazon,YouTube Ads,YT-Brand-Awareness,Mobile,App,1.3,2,Positive,No,5,2022-08
EC-2024-11-017607,2024-11-05,00:21:16,November,11,Q4,2024,Tuesday,45,C54475,Dhruv Bajaj,dhruv.bajaj28@gmail.com,+91 8774948623,32,Female,Regular,Bronze,40,India,Delhi,New Delhi,110001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,4,249990,10,FLAT10,999960,99996,899964,485981,413983,46.0,Standard (5-7 days),0,Kolkata WH,5,5,Yes,Delivered,No,,0,Credit Card,Paid,0,Amazon,Referral,Refer-Earn-50,Desktop,Web,2.7,2,Positive,Yes,4,2024-11
EC-2022-04-017608,2022-04-29,20:10:35,April,4,Q2,2022,Friday,17,C55861,Harish Verma,harish.verma34@yahoo.com,+91 7320850597,59,Male,VIP,Silver,611,India,Punjab,Chandigarh,160001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,3,114900,0,NONE,344700,0,344700,186138,158562,46.0,Standard (5-7 days),0,Delhi WH,6,8,No,Delivered,No,,0,UPI,Paid,0,Meesho,Influencer,Influencer-Collab,Desktop,Web,4.5,5,Negative,Yes,4,2022-04
EC-2024-01-017612,2024-01-04,10:05:00,January,1,Q1,2024,Thursday,1,C21549,Yash Das,yash.das58@gmail.com,+91 7940570118,19,Male,Premium,Silver,873,India,Kerala,Thiruvananthapuram,695001,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,1,134900,10,FLAT10,134900,13490,121410,60705,60705,50.0,Standard (5-7 days),0,Bengaluru WH,7,7,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,App Notification,Push-Flash-Sale,Mobile,App,2.7,2,Positive,No,11,2024-01
EC-2023-02-017613,2023-02-28,11:27:35,February,2,Q1,2023,Tuesday,9,C22502,Meera Sinha,meera.sinha97@gmail.com,+91 7847211314,39,Male,New Customer,Bronze,1470,India,Uttar Pradesh,Noida,201301,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,1,169900,10,FLAT10,169900,16990,152910,81042,71868,47.0,Standard (5-7 days),0,Mumbai WH,7,7,Yes,Delivered,No,,0,Credit Card,Paid,0,Ajio,Instagram Ads,IG-Reel-Shop,Mobile,App,4.9,5,Positive,No,17,2023-02
EC-2022-05-017616,2022-05-25,16:45:47,May,5,Q2,2022,Wednesday,21,C54886,Priya Gupta,priya.gupta35@gmail.com,+91 7760770031,55,Male,VIP,Silver,918,India,Karnataka,Mysuru,570001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,2,64999,10,FLAT10,129998,13000,116998,58499,58499,50.0,Next Day,0,Bengaluru WH,2,2,Yes,Delivered,No,,0,Credit Card,Paid,0,Myntra,Instagram Ads,IG-Reel-Shop,Mobile,App,3.2,3,Positive,No,5,2022-05
EC-2024-02-017622,2024-02-28,17:44:34,February,2,Q1,2024,Wednesday,9,C21791,Uday Iyer,uday.iyer90@gmail.com,+91 9971757845,46,Female,Churned,Silver,916,India,Gujarat,Ahmedabad,380001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,1,64999,15,FESTIVE15,64999,9750,55249,27624,27625,50.0,Express (2-3 days),0,Kolkata WH,3,4,No,Delivered,No,,0,UPI,Paid,0,BigBasket,Email Campaign,Email-Winback,Mobile,App,2.2,2,Positive,No,4,2024-02
EC-2022-10-017626,2022-10-11,01:52:57,October,10,Q4,2022,Tuesday,41,C42264,Raghu Pillai,raghu.pillai19@gmail.com,+91 8889521282,37,Male,New Customer,Platinum,391,India,Tamil Nadu,Chennai,600001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,5,169900,0,NONE,849500,0,849500,450235,399265,47.0,Express (2-3 days),0,Chennai WH,3,3,Yes,Delivered,No,,0,Wallet,Paid,0,Flipkart,Facebook Ads,FB-Retarget-Q4,Tablet,App,1.9,2,Positive,No,6,2022-10
EC-2024-04-017628,2024-04-19,18:42:25,April,4,Q2,2024,Friday,16,C21295,Kiran Nair,kiran.nair23@yahoo.com,+91 7545095146,37,Female,New Customer,Silver,1037,India,Uttar Pradesh,Noida,201301,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,2,114900,10,FLAT10,229800,22980,206820,111683,95137,46.0,Standard (5-7 days),0,Bengaluru WH,7,7,Yes,Delivered,No,,0,Credit Card,Paid,0,Flipkart,YouTube Ads,YT-Brand-Awareness,Mobile,App,2.4,3,Positive,No,5,2024-04
EC-2022-10-017629,2022-10-05,12:08:12,October,10,Q4,2022,Wednesday,40,C26448,Sunita Pillai,sunita.pillai14@gmail.com,+91 7831926806,52,Female,New Customer,Silver,1271,India,Andhra Pradesh,Guntur,522001,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,7,134900,25,SUPER25,944300,236075,708225,354112,354113,50.0,Standard (5-7 days),0,Kolkata WH,6,6,Yes,Delivered,No,,0,COD,Refunded,0,Flipkart,Organic Search,SEO-Organic,Mobile,App,1.8,2,Positive,No,22,2022-10
EC-2023-12-017633,2023-12-08,20:20:04,December,12,Q4,2023,Friday,49,C62474,Arjun Nair,arjun.nair65@gmail.com,+91 7192349940,50,Female,Churned,Gold,1070,India,West Bengal,Durgapur,713201,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,1,249990,5,SAVE5,249990,12500,237490,128245,109245,46.0,Express (2-3 days),0,Hyderabad WH,3,3,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,Instagram Ads,IG-Reel-Shop,Tablet,App,3.6,4,Positive,Yes,18,2023-12
EC-2022-01-017637,2022-01-05,19:54:27,January,1,Q1,2022,Wednesday,1,C17457,Varun Iyer,varun.iyer97@gmail.com,+91 9835648931,18,Male,Premium,Silver,882,India,West Bengal,Durgapur,713201,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,3,52990,0,NONE,158970,0,158970,79485,79485,50.0,Express (2-3 days),0,Delhi WH,2,2,Yes,Delivered,No,,0,Net Banking,Paid,0,Myntra,Facebook Ads,FB-Retarget-Q4,Mobile,App,4.2,4,Positive,Yes,25,2022-01
EC-2024-07-017638,2024-07-08,18:19:09,July,7,Q3,2024,Monday,28,C34562,Nikhil Reddy,nikhil.reddy20@gmail.com,+91 8293070522,33,Male,New Customer,Silver,1388,India,Punjab,Chandigarh,160001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,2,52990,10,FLAT10,105980,10598,95382,47691,47691,50.0,Standard (5-7 days),0,Mumbai WH,7,8,No,Delivered,No,,0,EMI,Paid,12,App,Influencer,Influencer-Collab,Mobile,App,3.1,4,Negative,No,4,2024-07
EC-2024-09-017639,2024-09-18,12:30:41,September,9,Q3,2024,Wednesday,38,C16209,Nalini Singh,nalini.singh75@gmail.com,+91 8549216764,33,Female,Regular,Diamond,732,India,Andhra Pradesh,Visakhapatnam,530001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,3,135000,0,NONE,405000,0,405000,210600,194400,48.0,Express (2-3 days),0,Kolkata WH,2,2,Yes,Delivered,No,,0,Credit Card,Paid,0,Flipkart,Direct,Direct-Visit,Mobile,App,2.4,2,Neutral,No,10,2024-09
EC-2024-01-017643,2024-01-11,06:55:30,January,1,Q1,2024,Thursday,2,C24394,Kiran Reddy,kiran.reddy44@gmail.com,+91 9123068662,33,Male,New Customer,Bronze,53,India,Delhi,New Delhi,110001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,2,52990,10,FLAT10,105980,10598,95382,47691,47691,50.0,Express (2-3 days),0,Chennai WH,3,3,Yes,Delivered,No,,0,EMI,Paid,9,Flipkart,YouTube Ads,YT-Brand-Awareness,Mobile,App,3.8,4,Positive,Yes,2,2024-01
EC-2023-05-017646,2023-05-19,20:21:14,May,5,Q2,2023,Friday,20,C51357,Deepika Joshi,deepika.joshi83@gmail.com,+91 9890219214,19,Male,New Customer,Silver,94,India,Maharashtra,Nagpur,440001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,5,79900,5,SAVE5,399500,19975,379525,197353,182172,48.0,Standard (5-7 days),0,Mumbai WH,7,7,Yes,Delivered,No,,0,Net Banking,Paid,0,Flipkart,Instagram Ads,IG-Reel-Shop,Desktop,Web,2.2,3,Positive,Yes,18,2023-05
EC-2023-03-017650,2023-03-06,19:20:31,March,3,Q1,2023,Monday,10,C68738,Raghu Singh,raghu.singh74@gmail.com,+91 9210610968,42,Male,VIP,Silver,1232,India,Gujarat,Surat,395001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,1,79999,15,FESTIVE15,79999,12000,67999,34679,33320,49.0,Express (2-3 days),0,Bengaluru WH,2,2,Yes,Delivered,No,,0,COD,Refunded,0,Myntra,Direct,Direct-Visit,Tablet,App,1.2,2,Positive,Yes,13,2023-03
EC-2024-01-017654,2024-01-30,14:54:50,January,1,Q1,2024,Tuesday,5,C44134,Kriti Trivedi,kriti.trivedi42@yahoo.com,+91 7712381028,29,Female,Regular,Gold,842,India,Uttar Pradesh,Agra,282001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,3,135000,10,FLAT10,405000,40500,364500,189540,174960,48.0,Express (2-3 days),0,Bengaluru WH,3,3,Yes,Delivered,No,,0,Debit Card,Paid,0,Amazon,Referral,Refer-Earn-50,Desktop,Web,3.7,4,Positive,No,17,2024-01
EC-2024-05-017657,2024-05-07,17:14:23,May,5,Q2,2024,Tuesday,19,C77070,Vivek Dubey,vivek.dubey53@gmail.com,+91 8826036644,53,Male,VIP,Bronze,1192,India,Rajasthan,Jaipur,302001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,3,52990,0,NONE,158970,0,158970,79485,79485,50.0,Same Day,0,Hyderabad WH,1,1,Yes,Delivered,No,,0,Credit Card,Paid,0,Company Website,App Notification,Push-Flash-Sale,Mobile,App,2.4,2,Positive,No,18,2024-05
EC-2023-09-017660,2023-09-19,20:05:06,September,9,Q3,2023,Tuesday,38,C20588,Raghu Bose,raghu.bose82@gmail.com,+91 7439736704,57,Male,Regular,Bronze,1128,India,Uttar Pradesh,Agra,282001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,3,24999,25,SUPER25,74997,18749,56248,25312,30936,55.0,Standard (5-7 days),0,Chennai WH,5,5,Yes,Delivered,No,,0,UPI,Paid,0,BigBasket,YouTube Ads,YT-Brand-Awareness,Mobile,App,4.2,4,Positive,Yes,20,2023-09
EC-2024-12-017662,2024-12-27,21:07:01,December,12,Q4,2024,Friday,52,C39680,Tanvi Iyer,tanvi.iyer24@yahoo.com,+91 7318543788,19,Female,Premium,Silver,1272,India,Rajasthan,Jaipur,302001,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,2,134900,5,SAVE5,269800,13490,256310,128155,128155,50.0,Standard (5-7 days),0,Hyderabad WH,6,6,Yes,Delivered,Yes,Defective Product,243494,UPI,Paid,0,Meesho,Facebook Ads,FB-Retarget-Q4,Mobile,App,3.6,3,Positive,No,6,2024-12
EC-2023-02-017663,2023-02-15,12:59:06,February,2,Q1,2023,Wednesday,7,C27992,Deepika Rao,deepika.rao35@yahoo.com,+91 7191332282,44,Female,Regular,Bronze,1216,India,Karnataka,Bengaluru,560001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,3,79999,0,NONE,239997,0,239997,122398,117599,49.0,Express (2-3 days),0,Bengaluru WH,2,2,Yes,Delivered,No,,0,COD,Paid,0,Amazon,Google Ads,GGL-PMax-2024,Desktop,Web,1.5,1,Positive,Yes,22,2023-02
EC-2024-02-017665,2024-02-16,16:06:51,February,2,Q1,2024,Friday,7,C56777,Ishaan Bose,ishaan.bose37@yahoo.com,+91 8390007361,52,Male,Premium,Gold,602,India,Tamil Nadu,Chennai,600001,P013,"iPad Pro 12.9"" M2",Apple,Electronics,Tablets,APL-IPDP-M2-12,4.7,1,112900,10,FLAT10,112900,11290,101610,52837,48773,48.0,Standard (5-7 days),0,Kolkata WH,7,7,Yes,Delivered,No,,0,Credit Card,Paid,0,Nykaa,Referral,Refer-Earn-50,Mobile,App,1.2,1,Neutral,Yes,23,2024-02
EC-2024-06-017669,2024-06-17,16:16:24,June,6,Q2,2024,Monday,25,C18712,Sunita Bose,sunita.bose59@gmail.com,+91 9061373986,47,Male,Regular,Silver,961,India,Maharashtra,Nagpur,440001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,2,52990,0,NONE,105980,0,105980,52990,52990,50.0,Standard (5-7 days),0,Kolkata WH,7,7,Yes,Delivered,Yes,Changed Mind,100681,UPI,Paid,0,Ajio,Facebook Ads,FB-Retarget-Q4,Mobile,App,4.4,5,Neutral,No,14,2024-06
EC-2022-07-017671,2022-07-28,09:43:06,July,7,Q3,2022,Thursday,30,C68267,Arjun Trivedi,arjun.trivedi34@gmail.com,+91 8944483868,50,Male,Churned,Gold,524,India,Uttar Pradesh,Noida,201301,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,3,79999,5,SAVE5,239997,12000,227997,116278,111719,49.0,Standard (5-7 days),0,Hyderabad WH,5,5,Yes,Delivered,No,,0,Debit Card,Paid,0,Amazon,App Notification,Push-Flash-Sale,Mobile,App,3.9,4,Positive,Yes,10,2022-07
EC-2022-08-017675,2022-08-14,17:14:27,August,8,Q3,2022,Sunday,32,C49224,Uma Verma,uma.verma70@gmail.com,+91 9210699911,49,Male,Regular,Silver,1006,India,Tamil Nadu,Coimbatore,641001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,5,114900,10,FLAT10,574500,57450,517050,279207,237843,46.0,Standard (5-7 days),0,Chennai WH,6,6,Yes,Cancelled,No,,0,Wallet,Paid,0,Company Website,Google Ads,GGL-PMax-2024,Desktop,Web,4.8,5,Positive,No,5,2022-08
EC-2023-07-017681,2023-07-04,11:53:42,July,7,Q3,2023,Tuesday,27,C46607,Rohan Singh,rohan.singh59@gmail.com,+91 7982791028,51,Male,New Customer,Bronze,586,India,Karnataka,Mangaluru,575001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,1,79999,5,SAVE5,79999,4000,75999,38759,37240,49.0,Express (2-3 days),0,Kolkata WH,2,2,Yes,Delivered,No,,0,UPI,Refunded,0,Flipkart,Influencer,Influencer-Collab,Mobile,App,1.8,2,Positive,Yes,25,2023-07
EC-2023-04-017686,2023-04-16,12:59:16,April,4,Q2,2023,Sunday,15,C19129,Riya Sharma,riya.sharma92@gmail.com,+91 7375701655,50,Female,New Customer,Platinum,277,India,Gujarat,Rajkot,360001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,3,84999,0,NONE,254997,0,254997,130048,124949,49.0,Free Shipping,0,Chennai WH,7,7,Yes,Delivered,No,,0,UPI,Paid,0,BigBasket,Referral,Refer-Earn-50,Mobile,App,5.0,5,Negative,Yes,23,2023-04
EC-2022-08-017688,2022-08-16,01:02:56,August,8,Q3,2022,Tuesday,33,C62865,Ishaan Reddy,ishaan.reddy95@gmail.com,+91 7846607768,32,Female,Regular,Bronze,1000,India,Karnataka,Mangaluru,575001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,5,79999,5,SAVE5,399995,20000,379995,193797,186198,49.0,Standard (5-7 days),0,Chennai WH,7,8,No,Delivered,Yes,Changed Mind,360995,UPI,Paid,0,Flipkart,Organic Search,SEO-Organic,Mobile,App,1.5,1,Positive,Yes,24,2022-08
EC-2022-03-017689,2022-03-08,09:20:09,March,3,Q1,2022,Tuesday,10,C75339,Akash Patel,akash.patel15@gmail.com,+91 8850447931,39,Female,Premium,Diamond,1072,India,West Bengal,Kolkata,700001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,5,169900,15,FESTIVE15,849500,127425,722075,382700,339375,47.0,Standard (5-7 days),0,Hyderabad WH,6,6,Yes,Delivered,No,,0,COD,Paid,0,Company Website,Instagram Ads,IG-Reel-Shop,Mobile,App,2.5,2,Positive,Yes,19,2022-03
EC-2024-10-017691,2024-10-26,14:15:23,October,10,Q4,2024,Saturday,43,C49713,Priya Rao,priya.rao14@yahoo.com,+91 8030515000,53,Male,Regular,Bronze,1421,India,Kerala,Kozhikode,673001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,7,44990,0,NONE,314930,0,314930,160614,154316,49.0,Standard (5-7 days),0,Chennai WH,7,8,No,Delivered,Yes,Changed Mind,299184,Net Banking,Paid,0,Flipkart,Organic Search,SEO-Organic,Mobile,App,1.4,1,Neutral,Yes,12,2024-10
EC-2022-04-017693,2022-04-14,07:27:44,April,4,Q2,2022,Thursday,15,C11365,Rohan Mukherjee,rohan.mukherjee29@gmail.com,+91 7590578766,58,Female,New Customer,Platinum,1322,India,Punjab,Chandigarh,160001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,1,52990,0,NONE,52990,0,52990,26495,26495,50.0,Standard (5-7 days),0,Kolkata WH,6,6,Yes,Delivered,No,,0,Credit Card,Paid,0,Myntra,Instagram Ads,IG-Reel-Shop,Mobile,App,3.7,4,Positive,No,7,2022-04
EC-2023-01-017696,2023-01-01,09:38:55,January,1,Q1,2023,Sunday,52,C27372,Mohan Das,mohan.das11@gmail.com,+91 9097780166,53,Female,Premium,Bronze,861,India,Maharashtra,Thane,400601,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,1,24999,20,MEGA20,24999,5000,19999,9000,10999,55.0,Standard (5-7 days),0,Hyderabad WH,5,5,Yes,Delivered,No,,0,UPI,Paid,0,Flipkart,Instagram Ads,IG-Reel-Shop,Desktop,Web,4.6,4,Positive,Yes,1,2023-01
EC-2022-02-017697,2022-02-09,15:57:42,February,2,Q1,2022,Wednesday,6,C59840,Nalini Kumar,nalini.kumar68@gmail.com,+91 8286065990,18,Male,Regular,Gold,1375,India,Uttar Pradesh,Kanpur,208001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,2,24999,0,NONE,49998,0,49998,22499,27499,55.0,Standard (5-7 days),0,Kolkata WH,7,7,Yes,Out for Delivery,No,,0,Wallet,Paid,0,Meesho,App Notification,Push-Flash-Sale,Desktop,Web,1.3,1,Positive,Yes,22,2022-02
EC-2023-06-017699,2023-06-03,18:15:02,June,6,Q2,2023,Saturday,22,C34289,Yash Dubey,yash.dubey61@gmail.com,+91 9716022539,31,Female,Premium,Bronze,810,India,Andhra Pradesh,Visakhapatnam,530001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,2,84999,20,MEGA20,169998,34000,135998,69359,66639,49.0,Express (2-3 days),0,Kolkata WH,3,3,Yes,Delivered,No,,0,Debit Card,Paid,0,Amazon,Google Ads,GGL-PMax-2024,Desktop,Web,4.4,4,Positive,Yes,20,2023-06
EC-2022-04-017703,2022-04-19,07:03:04,April,4,Q2,2022,Tuesday,16,C50904,Varun Reddy,varun.reddy15@gmail.com,+91 9901026078,20,Female,Regular,Gold,1043,India,Maharashtra,Nagpur,440001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,2,44990,15,FESTIVE15,89980,13497,76483,39006,37477,49.0,Express (2-3 days),0,Bengaluru WH,2,2,Yes,Out for Delivery,Yes,Product Not as Described,72659,Wallet,Paid,0,Flipkart,Email Campaign,Email-Winback,Mobile,App,3.8,4,Positive,Yes,19,2022-04
EC-2023-10-017704,2023-10-13,17:38:37,October,10,Q4,2023,Friday,41,C15633,Amit Mishra,amit.mishra89@yahoo.com,+91 9843790982,53,Male,Premium,Bronze,416,India,Tamil Nadu,Tiruchirappalli,620001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,7,89990,10,FLAT10,629930,62993,566937,300477,266460,47.0,Express (2-3 days),0,Hyderabad WH,3,3,Yes,Delivered,No,,0,UPI,Paid,0,Snapdeal,Email Campaign,Email-Winback,Mobile,App,3.4,3,Positive,Yes,25,2023-10
EC-2022-09-017715,2022-09-14,06:36:49,September,9,Q3,2022,Wednesday,37,C33559,Sunita Saxena,sunita.saxena13@gmail.com,+91 8865508487,35,Male,Premium,Bronze,302,India,Punjab,Amritsar,143001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,5,79999,10,FLAT10,399995,40000,359995,183597,176398,49.0,Standard (5-7 days),0,Chennai WH,5,7,No,Delivered,No,,0,UPI,Paid,0,Company Website,Google Ads,GGL-PMax-2024,Desktop,Web,2.0,2,Neutral,Yes,3,2022-09
EC-2022-03-017719,2022-03-10,18:37:16,March,3,Q1,2022,Thursday,10,C69184,Zara Mishra,zara.mishra12@gmail.com,+91 7434639067,43,Male,VIP,Gold,606,India,Delhi,Rohini,110085,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,2,169900,5,SAVE5,339800,16990,322810,171089,151721,47.0,Free Shipping,0,Mumbai WH,6,6,Yes,Cancelled,Yes,Late Delivery,306670,Credit Card,Paid,0,Amazon,Influencer,Influencer-Collab,Mobile,App,1.9,2,Neutral,No,6,2022-03
EC-2022-04-017720,2022-04-22,04:42:18,April,4,Q2,2022,Friday,16,C16437,Zara Shah,zara.shah76@yahoo.com,+91 9066794754,30,Female,Regular,Gold,1267,India,Karnataka,Bengaluru,560001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,2,79999,5,SAVE5,159998,8000,151998,77519,74479,49.0,Next Day,0,Bengaluru WH,2,2,Yes,Delivered,No,,0,UPI,Paid,0,Company Website,YouTube Ads,YT-Brand-Awareness,Mobile,App,4.4,4,Positive,No,10,2022-04
EC-2022-07-017722,2022-07-16,11:37:05,July,7,Q3,2022,Saturday,28,C39985,Riya Singh,riya.singh31@yahoo.com,+91 7984038832,34,Male,New Customer,Platinum,1209,India,Delhi,New Delhi,110001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,4,135000,10,FLAT10,540000,54000,486000,252720,233280,48.0,Express (2-3 days),0,Kolkata WH,2,3,No,Delivered,No,,0,UPI,Pending,0,Amazon,Email Campaign,Email-Winback,Mobile,App,2.3,2,Positive,Yes,3,2022-07
EC-2022-02-017725,2022-02-12,18:11:25,February,2,Q1,2022,Saturday,6,C75597,Mohan Chopra,mohan.chopra39@gmail.com,+91 8936437488,55,Female,Premium,Gold,1496,India,Delhi,New Delhi,110001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,3,52990,5,SAVE5,158970,7948,151022,75511,75511,50.0,Standard (5-7 days),0,Hyderabad WH,7,7,Yes,Delivered,No,,0,COD,Paid,0,Company Website,YouTube Ads,YT-Brand-Awareness,Mobile,App,3.9,3,Positive,No,22,2022-02
